2368044,207,59,210,219,bird that is flying,tsuntsu da ke tashi
2368047,243,190,250,132,the man is wearing a short sleeve shirt,mutumin yana sanye da gajeren riga
2368050,16,113,447,260,Computer screen against the wall.,Allon kwamfuta a bango.
2368051,17,73,478,238,cows in agrass,shanu cikin masifa
2368053,344,164,130,196,faded campbell's soup sign on wall,Alamar miya ta Faded Campbell akan bango
2368054,44,14,395,357,Two dogs on a boat,Karnuka biyu a cikin jirgin ruwa
2368055,8,15,462,315,People at a restaurant.,Mutane a gidan abinci.
2368056,15,274,215,225,tarnished green refrigerator in corner,Foggy kore firiji a kusurwa
2368058,69,37,384,282,the donkey is eating,jaki yana ci
2368059,129,103,33,32,number on a jersey,lamba akan t-shirt
2368061,101,28,101,216,green metal parking meter,koren karfe ajiya mota
2368066,214,76,102,216,man stretching to catch a frisbee,mutum yana mikewa don kama frisbee
2368081,187,183,259,221,Fountain in the restaurant.,Fountain a cikin gidan abinci.
2368084,37,19,77,41,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368092,138,86,41,23,Orange flower in white vase,Furen lemo a cikin farin gilashi
2368094,350,13,63,52,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368096,131,99,231,300,skier in a red outfit,skier cikin jajayen kaya
2368103,174,96,63,137,the man is riding a bicycle,mutumin ya hau keke
2368104,87,12,290,217,A small plane that does stunts,Planean ƙaramin jirgi da ke yin tsit
2368109,83,18,411,332,two cows playing together,shanu biyu suna wasa tare
2368113,10,55,312,227,zebra standing in field,alfadari tsaye a cikin filin
2368114,64,46,154,273,Person is holding a flag,Mutumin yana riƙe da tuta
2368119,150,212,111,278,man wearing a tie,mutum da taye
2368120,175,7,242,260,the bear is black,beyar baki ce
2368123,80,21,238,476,the clock tower,Hasumiyar Tsaro
2368127,190,302,71,133,the head of the horse,kan doki
2368133,176,251,156,163,the sun is shining on the bushes,rana tana haskaka bishiyoyi
2368139,190,155,142,95,Two oranges are sitting on a table.,Lemu biyu suna zaune akan tebur.
2368143,45,302,93,60,a green bowl,koren kwano
2368145,6,5,362,423,green trees covering building,koren bishiyoyi da ke rufe ginin
2368146,105,108,247,108,a train on a bridge,jirgin kasa a kan gada
2368150,93,61,261,279,a small child holding a tooth brush,karamin yaro rike da goge baki
2368154,0,99,119,179,red and white bus,ja da fari bas
2368156,120,80,161,147,the batter on the field,batter a filin wasa
2368158,9,48,490,241,the bus is on the pavement,bas din yana gefen titi
2368160,153,76,210,230,teddy bear laying down,kwance teddy bear
2368165,16,8,468,481,vintage family photograph,daukar hoto na gidan dangi
2368166,257,16,206,306,black cat on floor,bakin kuliya a kasa
2368168,3,81,371,378,an opened refrigerator in a kitchen,bude firiji a kicin
2368170,80,69,90,70,white ceramic coffee cup,farin kofi yumbu kofi
2368178,93,412,189,41,blue and white tennis shoes,takalman wasan tennis da shuɗi da fari
2368182,71,10,75,346,Sign on the road.,Sa hannu a hanya.
2368188,153,117,117,56,the eyes are open,idanu a bude
2368191,45,82,135,64,A black and white one way sign,Alamar hanya ɗaya baki da fari.
2368194,199,330,36,41,a plastic cup,kofin filastik
2368200,178,51,180,310,man wearing a suit,mutumin sanye da suit
2368201,328,66,136,113,The cheese fries in the red basket.,soyayyen cuku a cikin jan kwandon.
2368202,92,9,141,70,brown and black granite counter top,launin ruwan kasa da baƙar dutse
2368208,66,137,135,102,the girl in the bed,yarinyar akan gado
2368216,436,200,49,106,a person wearing a hat,mutum da hula
2368219,100,200,92,46,This is a very black skateboard,Wannan katako ne mai baƙar fata
2368221,106,185,377,232,Four slices of pizza are left.,Akwai ragowar pizza guda huɗu.
2368222,0,77,316,421,elephant with two men on it,giwa da maza biyu a kanta
2368224,124,298,74,36,The blue design on the surfboard.,Zane mai zane mai launin shuɗi.
2368225,19,12,471,316,Taken in black and white.,An ɗauke shi da baki da fari.
2368226,75,69,119,205,These are flowers,Waɗannan furanni ne
2368229,147,260,151,82,records in a window,rikodin a cikin taga
2368234,0,103,172,207,The jet is in the sky.,Jirgin yana cikin sararin sama.
2368235,75,82,328,271,Chili Dog on plate,Kare Chili a faranti
2368237,114,90,261,238,A man speaking before a microphone,Wani mutum yana magana cikin makirufo.
2368239,48,245,148,232,Huge brown teddy bear,Babbar teddy bear mai launin ruwan kasa
2368244,152,336,214,108,Sliced red tomatoes on plate.,Yankakken tumatir yanka a faranti.
2368246,191,14,129,68,black handlebars on bike,baƙaƙe na keken hannu
2368272,168,35,316,275,A child's white umbrella.,farin laima ga yaro.
2368273,136,16,217,288,Motorcycle policeman turning around.,'Yan sandan babur suna juyawa.
2368275,237,155,82,68,a police officer riding motorcycle,dan sanda akan babur
2368286,106,113,270,157,red train on the tracks,ja jirgin kasa a kan waƙoƙi
2368287,180,156,105,109,train rolling down the tracks,jirgin kasa yana jujjuya waƙoƙin
2368289,124,351,55,52,silver spoon on white plate,cokali na azurfa akan farin farantin
2368291,190,70,30,75,a lamp on a night table,fitila akan teburin kwanciya
2368296,2,170,496,164,A cat laying on a computer table,kuliya kwance a kan tebur kwamfuta
2368297,156,83,55,56,black clock on a wall,bakar agogo a jikin bango
2368304,186,270,188,227,brown and white dog,karen launin ruwan kasa da fari
2368306,132,123,199,366,The refrigerator is white.,Firiji fari.
2368307,71,0,422,374,man sits on a couch,mutumin yana zaune akan sofa
2368309,157,6,340,277,fries on a plate,soyayyen faransa a faranti
2368315,40,103,438,228,rangers on a horse,mai kula da doki
2368317,32,5,442,402,picture taken of city street,hoton da aka dauka daga titin birni
2368319,200,68,144,181,boy riding skateboard in park,yaro yana hawa kan katako a cikin wurin shakatawa
2368326,241,157,36,37,clock with gold hands,kallo da hannayen gwal
2368330,39,143,383,189,Woman has arm around man,Matar tana da hannunta a kusa da mutumin
2368331,199,312,83,80,man playing guitar on street,mutum yana wasa guitar akan titi
2368337,42,129,122,131,Skier on downward snowy slope,Skier a kan dusar ƙanƙara mai dusar ƙanƙara
2368339,133,115,318,259,A sexy white woman is sitting on a chair.,Wata farar mace mai sexy tana zaune kan kujera.
2368340,271,45,128,234,the man walking on the sidewalk,mutumin da ke tafiya a gefen titi
2368341,67,97,87,56,gecko figurine on wall,siffar gecko akan bango
2368344,1,165,197,135,A LIVING ROOM SOFA,RAYUWAR DAFI
2368353,71,245,62,64,white snow on ground,farin dusar ƙanƙara a ƙasa
2368355,152,3,76,107,red and white sign,alamar ja da fari
2368356,74,92,154,348,white hydrant on rusty base,firin hydrant akan tsatsa tushe
2368357,231,5,101,182,city lights on buildings,fitilun birni akan gine -gine
2368358,192,228,24,21,white bloom on a plant,farin furen a kan shuka
2368360,66,44,105,140,A white circle containing the letter c,Farin da'irar mai ɗauke da harafin c
2368365,65,22,240,305,little girl in pink hood,yarinya hooded
2368366,159,54,272,58,2 park benches by pond,kujeru2 na shakatawa kusa da kandami
2368367,316,140,57,245,the dress is blue,rigar shudi ce
2368373,12,103,485,227,the plate has a gold trim,farantin yana da gefen zinare
2368375,139,105,102,152,man wearing a blue shirt,mutumin sanye da rigar shudi
2368384,254,98,59,17,headlights on a car,fitilar mota a cikin mota
2368385,69,62,244,263,white and black striped zebra,alfadari baki da fari
2368388,16,41,407,267,rows of police motorcycles,layuka na babura na 'yan sanda
2368402,29,443,430,55,The sand on the beach is brown,Yashi a bakin teku yana launin ruwan kasa.
2368404,48,23,71,23,the clear blue sky,sararin samaniya mai haske
2368414,21,84,290,411,tennis player ready to swing,dan wasan Tennis yana shirye don lilo
2368420,188,35,109,104,man with held tilted back,mutumin da ya lanƙwasa baya
2368421,195,2,202,250,the men are playing baseball,maza suna wasan ƙwallon baseball
2368426,136,195,146,113,woman seated on wooden bench,mace zaune akan katako
2368430,115,205,245,73,the people riding on motorcycles,mutanen da ke hawan babura
2368436,256,141,84,61,woman wearing a green hat,mace da koren hula
2368437,0,191,332,183,tall bridge near water,babban gada kusa da ruwa
2368443,217,270,170,103,A small desert plant.,Ƙananan shuka hamada.
2368447,181,204,51,38,A man catching a frisbee,Mutumin da ke kama frisbee.
2368449,118,253,101,94,Water pouring out of truck,Ruwa yana fitowa daga motar
2368452,46,25,430,398,yellow caution sign,alamar taka tsantsan
2368457,240,101,78,68,Man looking out the window,Mutum yana kallon taga
2368458,6,3,467,290,a cat beside a laptop,kyanwa kusa da kwamfutar tafi -da -gidanka
2368460,83,50,333,329,A small wooden bowl,Karamin kwanon katako
2368461,220,166,12,12,brown spot on a giraffe,launin ruwan kasa akan raƙuman ruwa
2368462,236,210,212,129,An open battery powered laptop,Kwamfutar tafi da gidanka mai buɗe batir
2368463,56,6,246,287,the man at the table,mutumin a teburin
2368465,15,9,58,52,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368470,105,20,282,290,a plate full of fruit,farantin cike da 'ya'yan itace
2368479,248,285,94,68,patch of grass by the trains,facin ciyawa kusa da jiragen kasa
2368488,12,10,88,54,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368492,1,3,255,328,A small child with an apron,Ƙaramin yaro a cikin atamfa.
2368497,56,222,20,40,back side of one street sign,baya alamar titi
2368501,1,444,156,50,sunshine on long grass,rana akan doguwar ciyawa
2368505,40,111,428,118,field full of small flowers,filin cike da ƙananan furanni
2368509,163,56,42,59,a lighthouse in the distance,fitila mai haske a nesa
2368511,187,3,175,234,boy attempting skate board trick,yaro yana kokarin dabarar skateboard
2368514,22,9,50,38,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368515,157,266,79,78,white dirty toilet seat,datti fari kujerar bayan gida
2368517,117,82,72,75,shiny blue airplane nose,hancin jirgin sama mai haske
2368520,178,181,34,37,A red and white stop sign,Alamar tasha ja da fari.
2368521,255,41,117,293,red haired boy wearing black suit,jajayen yara sanye da bakaken kaya
2368524,14,13,446,295,a cow in a picture,saniya a hoto
2368526,217,149,233,157,boulder in the grass,dutse a cikin ciyawa
2368528,357,140,43,42,Parked white car on street.,Farar mota ta faka a kan titi.
2368537,37,40,441,452,Pancakes on a plate,Pancakes a kan farantin
2368539,257,132,24,40,green tennis ball by man,koren wasan ƙwallon tennis
2368540,64,279,288,48,The table is made of wood,Teburin an yi shi da itace
2368541,169,110,320,211,train partially in outdoor station,horar da wani sashi a tashar a sararin sama
2368542,240,157,252,170,the train is at the station,jirgin kasa yana cikin tashar
2368553,7,79,33,29,white clouds in blue sky,farin gizagizai a cikin sararin samaniya
2368565,74,73,220,388,white toilet with black graffiti,farar bandaki tare da rubutun baki
2368568,35,114,203,197,Petals of yellow dandelions,rawayan dandelion petals
2368570,195,307,33,76,giraffe's tail is black,wutsiyar rakumin baqi
2368571,325,278,42,28,carpet on the floor.,Kafet a kasa.
2368578,125,247,54,63,the cow is brown,saniya tayi ruwan kasa
2368579,307,52,90,95,white plastic blinds on window,fararen filastik makafi akan taga
2368584,1,2,496,394,A baseball game scene,Wasan wasan baseball.
2368591,132,120,40,22,this is a shrub,wannan daji ne
2368592,207,180,45,77,tall white tower behind giraffe,babban farin hasumiya bayan raƙuman ruwa
2368595,119,95,170,80,A metallic boiler is on the stove.,Akwai murhun ƙarfe akan murhu.
2368601,93,99,223,314,Man standing on skateboard.,Mutumin da ke tsaye a kan katako.
2368602,177,247,137,148,the bench is gray,bankin yayi launin toka
2368605,304,45,105,94,Yellow sign on a pole,Alamar rawaya akan sanda
2368607,1,0,497,372,greens and grains on a plate,kayan lambu da hatsi a faranti
2368608,225,145,26,27,red flying play saucer,ja mai yawo saucer
2368614,166,26,225,300,Man in red holding a bunch of bananas,Mutum cikin jajaye rike da gungun ayaba
2368615,366,255,22,27,part of a drawer,bangare na aljihun tebur
2368616,200,92,92,176,orange fire hydrant on sidewalk,Ruwan wuta na Orange a gefen titi
2368619,2,244,200,178,open red umbrella blocking sun,bude ja laima yana toshe rana
2368623,61,198,170,246,gray baby elephant,giwa babba giwa
2368627,310,300,36,27,powder on crust of pizza,kura a kan ɓawon burodi
2368629,177,25,49,51,the sky is clear,sararin sama ya bayyana
2368631,234,121,16,47,a streetlight with the yellow light lit up,hasken titi tare da hasken rawaya
2368632,1,106,492,225,an image of a tarmac,hoton waƙa
2368637,81,79,53,17,The glasses the guy is wearing.,Gilashin da yaron ke sakawa.
2368639,299,1,70,120,a glass with a straw,gilashi tare da bambaro
2368644,178,102,26,62,Lighted silhouette of person.,Hasken silhouette na mutum.
2368649,157,157,159,312,Man is playing tennis,Mutumin yana wasan tennis
2368653,73,157,100,60,The vehicle is white.,Abin hawa fari ne.
2368656,247,274,16,29,edge of a pizza,gefen pizza
2368657,13,64,477,251,photograph of elephant in a zoo,daukar hoton giwa a gidan namun daji
2368663,21,50,320,235,double-decker bus on a square,bas mai hawa biyu a cikin murabba'i
2368669,170,134,147,100,a bus driving through the snow,motar da ke tuƙi ta cikin dusar ƙanƙara
2368670,72,52,426,251,Red and grey bus going down the street.,Motar ja da launin toka tana sauka akan titi.
2368676,133,88,162,214,A young giraffe learnig to stand,Matashin rakumin da ke koyon tsayawa.
2368680,36,30,349,335,Two people on a motorcycle.,Mutane biyu akan babur.
2368681,21,135,238,117,a white and blue train engine,locomotive fari da shuɗi
2368693,3,155,495,144,a large body of water,babban saman ruwa
2368694,312,69,118,135,the person skateboarding in mid air,mutumin da ya hau kan katako a cikin iska
2368695,48,68,371,210,birds on rocks along sea shore,tsuntsaye a kan duwatsu a gefen teku
2368697,37,57,106,200,Gray silo on side of the tracks.,Grey silo a gefen waƙoƙin.
2368700,198,64,255,258,Man blowing out birthday candles,"Mutum yana hura fitilun wuta, ranar haihuwa"
2368706,12,13,163,123,blue and white kite,kadi mai launin shuɗi da fari
2368711,217,50,47,22,Black framed glasses on mans face,Baƙi tabarau a jikin mutum.
2368716,79,44,54,35,horns on a giraffe,ƙahoni a kan raƙuman ruwa
2368717,57,61,206,250,A man without a shirt on top.,Mutumin da babu riga.
2368726,184,90,101,84,A red truck on the road,Jan motar haya a hanya
2368728,16,168,141,224,a woman talking on her phone,mace tana magana a waya
2368731,315,435,24,18,maroon napkin on table.,adon maroon akan tebur.
2368734,189,153,158,118,a person sitting in a chair,mutum yana zaune akan kujera
2368737,220,96,92,115,Silhouette of a Child,Silhouette na yaro
2368739,266,309,68,17,a small brown line on the front of the laptop,karamin layin launin ruwan kasa a gaban kwamfutar tafi -da -gidanka
2368741,245,144,165,88,red and yellow sign,alamar ja da rawaya
2368743,119,163,85,49,a piece of pizza,Wani yanki na pizza
2368746,91,5,382,323,cat with a shiny fur coat,kuliya a cikin gashin gashi mai haske
2368751,145,42,314,92,A clear blue sky above the ocean,Sama mai shuɗi mai haske akan teku.
2368752,91,230,58,88,A wooden toilet seat on the toilet,Wurin bayan gida na katako akan bandaki.
2368755,222,249,41,52,Box of tissues on a sink,Akwatin summa a cikin ramin
2368768,328,263,16,23,The knob of a water faucet,Kullin famfon ruwa
2368769,72,25,142,148,Painting of a forest of birch trees,Zane na gandun birch
2368771,17,189,44,66,red street light,jan titin haske
2368772,0,0,371,489,a scene of a rugged bathroom,wani yanayi daga banɗaki mai kauri
2368774,123,135,374,195,kite flying in sky,kuda yana shawagi a sararin sama
2368775,0,38,373,391,The plate is white.,Farantin fari ne.
2368781,395,252,63,47,top of pink scissors,almakashi ruwan hoda
2368784,7,5,488,368,a pizza over a dish,waina a faranti
2368785,71,130,216,169,This is a giant rock,Wannan babban dutse ne
2368786,63,97,49,32,large rock in the grass,babban dutse a cikin ciyawa
2368788,90,0,325,421,girl looking at her phone,yarinya tana kallon wayarta
2368792,265,183,14,24,the red number 6,ja lamba 6
2368800,2,53,494,275,A large sand hill.,Babban tudu na yashi.
2368801,36,31,179,102,an elephant in a field,giwa a cikin wani fili
2368802,48,85,130,246,the tall clock tower,babban hasumiyar agogo
2368813,368,255,19,25,edge of a rock,gefen dutse
2368814,128,69,185,213,a zebra in the wild,alfadari a yanayi
2368815,7,294,257,202,Four freshly made glazed doughnuts.,Donuts guda huɗu da aka ƙera.
2368817,124,115,84,75,the cheese is melted,cuku ya narke
2368827,0,4,498,495,close up view of an orange,kallon kusa da lemu
2368829,12,22,60,139,black framed art work hanging on wall,Baƙaƙen zane -zane da ke rataye a bango.
2368835,206,295,55,66,Orange on a tree branch,lemu a kan reshen itace
2368838,280,90,115,125,slice of Italian bread,yanki na gurasar italiya
2368843,13,9,255,472,tan and brown spotted giraffe,rakumin daw mai launin ruwan kasa da launin ruwan kasa
2368846,350,18,134,261,entrance to the train car,ƙofar motar jirgin ƙasa
2368850,81,105,346,147,The police car is parked.,Motar 'yan sanda ta faka.
2368854,53,4,437,247,tall chain link fence around tennis courts,doguwar shinge mai shinge a kusa da kotunan wasan tennis
2368855,298,59,143,250,white porcelain toilet lid,kujerar bayan gida mai farar fata
2368856,210,4,287,267,A salad with ranch dresses,Salatin tare da rigunan ranch
2368861,345,339,22,28,side of a bag,gefen jaka
2368867,249,180,219,87,Pile of bed sheets,Tari na zanen gado
2368878,74,50,286,275,a stuffed animal wearing pink,dabba mai cushe sanye da ruwan hoda
2368880,18,7,471,358,people resting on grass with wine,mutane suna hutawa akan ciyawa da ruwan inabi
2368885,175,480,7,7,part of a wall,ɓangaren bango
2368888,132,61,21,30,A black catcher's mitt,Tafin hannun mai damke baki
2368889,14,68,85,89,Green blow up frog in backyard,Ruwa mai tsini mai tsini a bayan gida
2368891,0,49,164,86,eye glasses with plastic frames,gilashin firam ɗin filastik
2368895,235,71,100,175,A silver scuba tank.,Tankar ruwa ta azurfa.
2368900,236,101,251,272,The man is wearing skis.,Mutumin yana ɗauke da skis.
2368901,13,45,463,328,Pizza split in half,waina ya kasu kashi biyu
2368902,142,253,95,242,a small child standing in front of a refrigerator,karamin yaro yana tsaye a gaban firiji
2368907,97,91,217,237,a piece of bread with hotdog,guntun burodi tare da karen zafi
2368909,96,98,177,291,the cow is black,saniya baki ce
2368919,121,229,111,122,stair on the elevator,staircase a cikin lif
2368923,199,275,175,73,silver fork by the pizza,cokali na azurfa kusa da pizza
2368924,7,48,461,148,white large airplane is parked,fakin farin babban jirgi
2368926,122,108,100,275,man wearing black wetsuit,mutumin sanye da rigar baƙar fata
2368944,207,46,110,175,dogs on the water,karnuka a cikin ruwa
2368949,180,29,211,275,Zebra standing in front of bars,alfadari yana tsaye a gaban sanduna
2368950,109,380,84,81,A thumbnail with sun shining on it,Ƙaramin ƙarami da rana ke haskakawa.
2368966,364,220,29,81,a large wine bottle,babban kwalban giya
2368967,98,101,97,320,Young boy riding on skateboard.,Yaro yana hawa kan katako.
2368978,167,44,227,400,Man doing a trick on his skateboard,Mutum yana yin abin zamba a kan katako
2368984,239,127,35,70,an emergency door of a plane,kofar gaggawa na jirgin sama
2368985,138,304,12,20,side of a fridge,gefen firiji
2368992,1,192,160,126,a person holding a fork,mutumin da ke riƙe da cokali mai yatsa
2368995,366,293,38,29,Small part of the black runway,Ƙaramin ɓangaren hanyar baƙar 
2368996,150,47,125,236,black bird with shiny blue breast,bakar tsuntsu da nono mai launin shuɗi mai haske
2368997,259,169,12,51,edge of a train,gefen jirgin kasa
2368998,128,223,61,51,a clock,agogo
2369004,226,136,131,182,The dog is sitting.,Karen yana zaune.
2369005,1,53,372,379,a brown teddy bear,beyar teddy mai launin ruwan kasa
2369015,393,313,87,34,license plate on car,farantin lasisi akan motar
2369025,147,27,69,42,White frisbee in air,farin frisbee a cikin iska
2369032,126,1,372,372,A tall grassy field,Filin ciyawa mai tsayi
2369033,100,39,360,314,the cats head is in the box,kan kuliya yana cikin akwatin
2369039,440,283,28,36,Chipped white paint on the yellow building,Chipped farin fenti a kan rawaya gini
2369043,200,208,102,199,Woman holding a black umbrella in the rain,Mace rike da bakar lema cikin ruwan sama
2369054,111,135,85,152,two men in a horse pulled wagon,mutane biyu a cikin keken doki
2369058,79,249,140,161,a cow standing,saniya a tsaye
2369064,302,97,191,173,Stripes on a shirt,Tsiri a kan riga
2369066,114,44,39,75,black trafic signal,alamar hanyar baki
2369067,297,283,116,60,The ground is covered in snow,An rufe ƙasa da dusar ƙanƙara
2369070,128,72,326,227,Food sitting on white plate.,Abinci zaune akan farin farantin.
2369076,0,28,325,468,bride and groom walking on boardwalk,amarya da ango suna tafiya akan katako
2369079,29,79,73,71,A blue and gold painted plane tail,Jela jirgin sama an yi wa shudi da zinariya zinare.
2369081,75,326,49,150,a woman wearing purple standing in front of a building,wata mace sanye da shunayya tana tsaye a gaban wani gini
2369084,146,253,161,33,A skateboard on the man's feet,Jirgin kankara a ƙafafun mutumin.
2369086,66,369,235,103,yellow rescue surf board,jirgin ruwan ceto mai rawaya
2369087,23,122,55,71,A white snow boarder.,Baƙon farin dusar ƙanƙara.
2369093,298,99,102,118,Woman has dark hair,Matar tana da gashi mai duhu
2369095,238,210,23,22,blackberry on the raspberry pie,blackberries a kan raspberry kek
2369098,358,108,140,216,The hardwood floor is light brown,Ƙasan katako yana da launin ruwan kasa mai launi.
2369099,177,15,319,151,People flying kites,Mutane masu tashi kites
2369101,42,15,422,322,The broccoli in the pot.,Broccoli a cikin tukunya.
2369102,231,45,48,54,part of a glass,ɓangaren gilashi
2369105,205,90,72,59,Person on a horse,Mutum akan doki
2369111,0,250,317,46,Feet on a skate board,Kafa a kan katako
2369115,157,63,110,59,person holding a white umbrella,mutum rike da farar lema
2369119,57,135,136,311,a tower of red brick,hasumiyar bulo
2369125,57,45,265,149,foreground zebra grazing on grass,Kusa da zebra yana kiwo a cikin ciyawa
2369128,7,38,487,62,horizon in the far distance,sararin sama mai nisa
2369129,188,90,227,94,red and yellow car in train,motar ja da rawaya a jirgin kasa
2369146,225,38,17,30,green traffic signal,kore zirga -zirga haske
2369155,114,105,57,36,red and white kite,farar ja da fari
2369160,422,270,76,81,The little girl's hair in a ponytail.,Gashin yarinyar a cikin doki.
2369163,223,83,146,106,Tissue paper is white color.,Takardar takarda farar fata ce.
2369179,34,47,395,282,A woman wearing a pink night gown holding a teddy bear,Mace sanye da rigar bacci mai ruwan hoda rike da teddy bear.
2369181,16,9,475,320,Seasoned mixed vegetables with colors.,Gauraye kayan lambu kayan yaji da launuka.
2369184,228,66,103,120,The time clock on the side of the building,Agogon lokaci a gefen ginin.
2369194,165,273,77,79,three purple flower blooms,furanni furanni masu launin shuɗi uku
2369197,185,210,107,151,plaid pattern on pants,tsarin plaid akan wando
2369201,253,187,49,35,a plane in the air,jirgin sama a cikin iska
2369202,37,182,253,221,two giraffes in African prarie,raƙuman ruwa biyu a cikin ciyawar Afirka
2369206,2,1,497,372,grey asphalt surface,kwalta surface
2369212,421,71,27,28,Sticker on shower door.,M a ƙofar bandaki.
2369214,255,221,24,23,black nose on dog,baki hanci a kare
2369223,136,214,73,44,the bench is wooden,an yi benci da itace
2369229,318,76,123,82,an elephant running to the left,giwa tana gudu zuwa hagu
2369232,349,173,109,227,kid playing tennis,yaro yana wasan tennis
2369233,107,68,289,212,black and white zebra,alfadari baki da fari
2369237,19,22,287,102,wordage on sign reading \Hop on in\ in blue,kalma akan alamar da ke karanta \ Shiga cikin shudi
2369245,164,32,246,257,a man holding a tennis racket,mutumin da ke rike da raket din tennis
2369249,228,206,32,19,the tusks are big,doruna suna da girma
2369250,159,99,71,24,Man in clear glasses,Mutum a cikin tabarau masu haske
2369251,135,78,260,234,cow in Indian street,saniya a titin indiya
2369253,182,87,167,165,Graffiti on a rusty parking meter,rafti a kan tsatsa mita ajiye motoci
2369267,317,217,62,102,clear glass with water,bayya nannen gilashi da ruwa
2369270,126,122,85,66,a white frisbee,farin frisbee
2369272,223,166,83,37,group of people waiting for train,gungun mutanen da ke jiran jirgin
2369275,10,152,176,102,red train car on tracks,jan mota a kan waƙoƙi
2369282,1,98,202,276,bicycles as far as the eye can see,kekuna har idon zai iya gani
2369283,86,3,355,369,flowers in a vase,furanni a cikin gilashi
2369285,82,43,253,127,a black and white cat,wata bakar fata da fari
2369287,0,1,282,372,A cute small dog.,Kyakkyawan ƙaramin kare.
2369296,94,294,90,94,black and orange tennis racquet,raket na wasan tennis da baƙar fata
2369297,385,85,39,34,black plastic catchers helmet,Bakin filastik masu tattara kwalkwali
2369312,159,70,38,24,a green and white bandanna,mayafi kore da fari
2369316,54,442,48,35,skateboard with black wheels,skateboard tare da baƙaƙen ƙafa
2369317,235,39,263,292,Cat standing in a sink,kuliya tsaye a cikin nutse
2369322,22,7,237,330,Teddy bear holding brown object,Teddy bear tare da abu mai launin ruwan kasa
2369329,116,165,90,212,the backside of a horse,bayan doki
2369330,62,103,117,210,Woman holds dark green umbrella.,Matar tana riƙe da laima mai duhu.
2369331,84,354,148,54,The street is made of asphalt,Titin an yi shi da kwalta
2369333,202,156,98,125,surfer on surf board,Surfer a kan jirgin ruwa
2369334,2,144,282,264,Toddler typing on a keyboard,Yaro yana bugawa a kan madannai
2369340,30,61,356,235,teddy bear in the photo,gunkin beya a cikin hoto
2369341,113,94,83,75,kite flying in sky,kuda yana shawagi a sararin sama
2369343,97,135,97,103,The plane has a red tail.,Jirgin yana da jan wutsiya.
2369354,79,102,247,188,a man on a surfboard,mutum a kan jirgin ruwa
2369360,202,30,181,422,the tennis player is ready to swing his raquette,dan wasan Tennis a shirye yake ya rinka raket
2369365,150,5,346,196,a street sign on a wall,alamar titi a jikin bango
2369371,39,55,390,252,two male friends surfboarding on the beach,abokai maza biyu suna hawan igiyar ruwa a bakin teku
2369375,107,71,288,198,a bowl of soup,kwanon miya
2369376,44,45,222,214,statues of dancers above the people,mutum -mutumi na masu rawa a kan mutane
2369381,2,3,492,250,cloud cover in sky,murfin girgije a sararin sama
2369389,42,19,455,250,sheeps with a painted mark,tumaki masu alamar fenti
2369393,128,130,175,95,City commuter bus,Motar sufuri ta birni
2369404,46,132,233,217,the budgie is attached to the horse,parakeet ɗin yana haɗe da doki
2369406,223,237,43,55,a floral suitcase,akwati na fure
2369413,223,30,63,40,girl has black helmet,yarinya tana da bakar hulan kwano
2369414,119,103,72,98,Glasses on a man's face,Gilashi a fuskar mutum
2369418,49,207,154,82,Black calf with horns,Baƙi maraƙi tare da ƙaho
2369421,26,35,458,415,a silver and black motorcycle,babur na azurfa da baki
2369422,164,230,33,37,part of a water,bangare na ruwa
2369425,100,155,243,122,the sign is white with blue writing,alamar fari ce da rubutun shuɗi
2369427,248,107,176,87,windows on the train,taga akan jirgin kasa
2369430,244,30,33,72,Arm holding a camera raised high,Hannun dake riƙe da kamara sama
2369434,435,75,36,51,Single black computer speaker,kadai bakin manhaja memagana
2369437,309,217,23,19,part of a baby's shoe,sashin takalmin jariri
2369440,326,51,172,50,shiny metal grab bar,mashaya karfen ƙarfe mai haske
2369444,36,137,132,57,A white bench by the river,Wani farin benci kusa da kogi
2369448,26,95,175,164,blue frisbie with movie character on top,shudin frisbie tare da halayen fim a saman
2369452,275,190,36,135,knife with a white handle,wuka mai farin hannu
2369457,189,63,132,112,sign on the building,sa hannu a kan ginin
2369459,105,138,203,98,three screens of computrs,allon kwamfuta uku
2369467,0,3,498,329,close view of elephant,Kusa da kallon giwa
2369469,287,99,177,190,woman wearing jacket,mace da jaket
2369481,196,39,118,80,dried flowers in a cylindrical vase,busasshen furanni a cikin gilashin gilashi
2369485,33,20,244,476,a girl with curly brown hair,yarinya mai gashi mai launin ruwan kasa
2369488,86,41,354,177,Boy with hands on concrete,Yaro da hannu a kankare
2369494,0,15,266,189,a gray elephant trunk,akwati giwa mai launin toka
2369501,143,95,183,404,black police officer,bakar dan sandan hukuma
2369515,140,44,174,38,Washington on the photo.,Washington a cikin hoto.
2369520,7,18,490,353,black and white cow,saniya baki da fari
2369522,248,222,205,151,sheep eating grass,tumaki suna cin ciyawa
2369524,10,43,450,275,a basket filled with items,kwandon cike da abubuwa
2369525,282,197,42,49,right horn on bull,dama Kaka a cikin bijimin
2369526,177,31,242,240,a group on a elephant,kungiya akan giwa
